date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:23%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:23%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:24%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:24%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:25%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:25%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:26	2352/2352	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:26%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Finfrastructure%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed8c6e.json	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:26%20GMT	https://www.brahmayya.com/?p=51	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/index8cf7.html	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:26	2466/2466	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:26%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Finfrastructure%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embede2bb	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:27%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:27%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:27%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:28%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:28%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:29%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:29%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:30%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:30%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:31%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/infrastructure/)
20:41:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:32%20GMT	https://www.brahmayya.com/?p=54	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/indexcc0f.html	(from https://www.brahmayya.com/sectors/power/)
20:41:32	2298/2298	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:32%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fpower%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embedd2cd.json	(from https://www.brahmayya.com/sectors/power/)
20:41:32	2412/2412	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:32%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fpower%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed2805	(from https://www.brahmayya.com/sectors/power/)
20:41:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:32%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:33%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:33%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:34%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:34%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:35%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:35%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:35%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:36%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:36%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/power/)
20:41:37	2307/2307	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:37%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fothers%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed4367.json	(from https://www.brahmayya.com/sectors/others/)
20:41:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:37%20GMT	https://www.brahmayya.com/?p=56	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/index2dc8.html	(from https://www.brahmayya.com/sectors/others/)
20:41:38	2421/2421	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:37%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fothers%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed9af5	(from https://www.brahmayya.com/sectors/others/)
20:41:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:38%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:38%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:39%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:39%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:40%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:40%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:41%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:41%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:41%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:42%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/others/)
20:41:51	1374/1374	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:51%20GMT	https://www.brahmayya.com/wp-json/wp/v2/pages/8	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/wp/v2/pages/8.json	(from https://www.brahmayya.com/sectors/)
20:41:51	10426/10426	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Sep%202021%2015:11:51%20GMT	https://www.brahmayya.com/sectors/feed/	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/sectors/feed/index.html	(from https://www.brahmayya.com/sectors/)
20:41:51	2152/2152	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:51%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed06f3.json	(from https://www.brahmayya.com/sectors/)
20:41:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:51%20GMT	https://www.brahmayya.com/?p=8	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/index2df4.html	(from https://www.brahmayya.com/sectors/)
20:41:52	2230/2230	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:52%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed6a03	(from https://www.brahmayya.com/sectors/)
20:41:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:52%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:53%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:53%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:53%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:54%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:54%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:55%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:55%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:56%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
20:41:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:56%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/)
